,Character,Label_Guess,Similarity,Rank,Mention_Count,Increment,Size
93,MBovary,"(docteur, (valet, 2.71265319192))",0.100650317181,3.0,20.0,decreasing,full
94,MBovary,"(docteur, (paysanne, 2.31063703098))",0.0367523363902,4.0,20.0,decreasing,full
95,Hivert,"(cocher, (pharmacien, 5.98712906093))",0.0168184178988,0.0,15.0,decreasing,full
96,Hivert,"(cocher, (maîtresse, 4.52100900713))",0.101146456503,1.0,15.0,decreasing,full
97,Hivert,"(cocher, (coiffeur, 4.14133657883))",0.0250099897751,2.0,15.0,decreasing,full
98,Hivert,"(cocher, (cordonnier, 4.14020987595))",0.0733627613092,3.0,15.0,decreasing,full
99,Hivert,"(cocher, (marchand, 3.91344356652))",0.0345362372758,4.0,15.0,decreasing,full
100,MLéon,"(clerc, (pharmacien, 5.99755243196))",0.0165906693845,0.0,14.0,decreasing,full
101,MLéon,"(clerc, (nourrice, 3.74039001382))",0.0211526359086,1.0,14.0,decreasing,full
102,MLéon,"(clerc, (apothicaire, 3.23822605968))",0.141839880246,2.0,14.0,decreasing,full
103,MLéon,"(clerc, (bonne, 2.81395053934))",-0.0016939736408,3.0,14.0,decreasing,full
104,MLéon,"(clerc, (marchand, 2.78493536267))",0.136178495991,4.0,14.0,decreasing,full
105,Canivet,"(docteur, (docteur, 5.92209652875))",1.0,0.0,13.0,decreasing,full
106,Canivet,"(docteur, (maire, 3.24468964472))",0.11259831662,1.0,13.0,decreasing,full
107,Canivet,"(docteur, (opérateur, 2.59184169953))",0.00963577943007,2.0,13.0,decreasing,full
108,Canivet,"(docteur, (épicier, 2.41844593203))",0.11259079716,3.0,13.0,decreasing,full
109,Canivet,"(docteur, (apothicaire, 2.3716832983))",0.227479996337,4.0,13.0,decreasing,full
110,Canivet,"(chirurgien, (docteur, 5.92209652875))",0.465177167065,0.0,13.0,decreasing,full
111,Canivet,"(chirurgien, (maire, 3.24468964472))",0.0651803802685,1.0,13.0,decreasing,full
112,Canivet,"(chirurgien, (opérateur, 2.59184169953))",0.0410706796692,2.0,13.0,decreasing,full
113,Canivet,"(chirurgien, (épicier, 2.41844593203))",0.156488442249,3.0,13.0,decreasing,full
114,Canivet,"(chirurgien, (apothicaire, 2.3716832983))",0.295342943645,4.0,13.0,decreasing,full
115,Canivet,"(médecin, (docteur, 5.92209652875))",0.471715596309,0.0,13.0,decreasing,full
116,Canivet,"(médecin, (maire, 3.24468964472))",0.108657644877,1.0,13.0,decreasing,full
117,Canivet,"(médecin, (opérateur, 2.59184169953))",0.0450050130491,2.0,13.0,decreasing,full
118,Canivet,"(médecin, (épicier, 2.41844593203))",0.102762864231,3.0,13.0,decreasing,full
119,Canivet,"(médecin, (apothicaire, 2.3716832983))",0.257357468666,4.0,13.0,decreasing,full
120,Bournisien,"(prêtre, (servante, 5.87768904865))",0.297315444337,0.0,11.0,decreasing,full
121,Bournisien,"(prêtre, (pharmacien, 4.70650293866))",0.0282128221498,1.0,11.0,decreasing,full
122,Bournisien,"(prêtre, (général, 2.84486483838))",0.0536304135842,2.0,11.0,decreasing,full
123,Bournisien,"(prêtre, (médecin, 2.26278945632))",0.0783481892367,3.0,11.0,decreasing,full
124,Bournisien,"(prêtre, (apothicaire, 1.65374237235))",0.178464549218,4.0,11.0,decreasing,full
125,Bournisien,"(curé, (servante, 5.87768904865))",0.21308721434,0.0,11.0,decreasing,full
126,Bournisien,"(curé, (pharmacien, 4.70650293866))",0.0517007522912,1.0,11.0,decreasing,full
127,Bournisien,"(curé, (général, 2.84486483838))",0.0344365276411,2.0,11.0,decreasing,full
128,Bournisien,"(curé, (médecin, 2.26278945632))",0.0681350718781,3.0,11.0,decreasing,full
129,Bournisien,"(curé, (apothicaire, 1.65374237235))",0.218821088326,4.0,11.0,decreasing,full
130,Vinçart,"(banquier, (banquier, 5.0))",1.0,0.0,10.0,decreasing,full
131,Vinçart,"(banquier, (domestique, 2.40621607943))",0.0321457705145,1.0,10.0,decreasing,full
132,Vinçart,"(banquier, (pharmacien, 1.0))",0.072942424349,2.0,10.0,decreasing,full
133,Vinçart,"(banquier, (marchand, 0.99966682271))",0.211003688542,3.0,10.0,decreasing,full
134,Vinçart,"(banquier, (notaire, 0.996437763814))",0.172189603238,4.0,10.0,decreasing,full
135,MCanivet,"(docteur, (pharmacien, 5.70166267407))",0.320422793926,0.0,9.0,decreasing,full
136,MCanivet,"(docteur, (bonne, 4.91113966123))",0.0513683135232,1.0,9.0,decreasing,full
137,MCanivet,"(docteur, (docteur, 4.58988092477))",1.0,2.0,9.0,decreasing,full
138,MCanivet,"(docteur, (apothicaire, 2.44173965768))",0.227479996337,3.0,9.0,decreasing,full
139,MCanivet,"(docteur, (maître, 2.01001052033))",0.245771869285,4.0,9.0,decreasing,full
140,MCanivet,"(chirurgien, (pharmacien, 5.70166267407))",0.363254937896,0.0,9.0,decreasing,full
141,MCanivet,"(chirurgien, (bonne, 4.91113966123))",-0.00582950161286,1.0,9.0,decreasing,full
