,Character,Label_Guess,Similarity,Rank,Mention_Count,Increment,Size
75,Augustine,"(apprentie, (juré, 0.171617684033))",0.0143191269611,3.0,10.0,decreasing,exposition
76,Augustine,"(ouvrière, (apprentie, 1.89493502721))",0.0491525414031,0.0,10.0,decreasing,exposition
77,Augustine,"(ouvrière, (patronne, 1.21479886637))",0.0908681394102,1.0,10.0,decreasing,exposition
78,Augustine,"(ouvrière, (soigneuse, 0.322948376328))",,2.0,10.0,decreasing,exposition
79,Augustine,"(ouvrière, (juré, 0.171617684033))",0.0335902486226,3.0,10.0,decreasing,exposition
80,Putois,"(ouvrière, (patronne, 1.2330405055))",0.0908681394102,0.0,10.0,decreasing,exposition
81,Putois,"(ouvrière, (apprentie, 1.0))",0.0491525414031,1.0,10.0,decreasing,exposition
82,Fauconnier,"(blanchisseuse, (blanchisseuse, 1.6738357599))",,0.0,10.0,decreasing,exposition
83,Fauconnier,"(blanchisseuse, (patronne, 1.18873291023))",,1.0,10.0,decreasing,exposition
84,Fauconnier,"(blanchisseuse, (zingueur, 0.704017462493))",,2.0,10.0,decreasing,exposition
85,Fauconnier,"(blanchisseuse, (ouvrier, 0.642076510304))",,3.0,10.0,decreasing,exposition
86,Fauconnier,"(blanchisseuse, (marchand, 0.325686799448))",,4.0,10.0,decreasing,exposition
87,Bazouge,"(croque, (croque-mort, 1.0))",0.120074790039,0.0,10.0,decreasing,exposition
88,Bazouge,"(mort, (croque-mort, 1.0))",0.262090580433,0.0,10.0,decreasing,exposition
89,Bec-Salé,"(forgeron, (blanchisseuse, 1.40114844637))",,0.0,10.0,decreasing,exposition
90,Bec-Salé,"(forgeron, (poseur, 1.15409275432))",0.194485470131,1.0,10.0,decreasing,exposition
91,Bec-Salé,"(forgeron, (forgeron, 1.0))",1.0,2.0,10.0,decreasing,exposition
92,Gaudron,"(cardeuse, (marchand, 1.50434376168))",,0.0,10.0,decreasing,exposition
93,Gaudron,"(cardeuse, (repasseuse, 1.28997176593))",,1.0,10.0,decreasing,exposition
94,Gaudron,"(cardeuse, (patronne, 1.21842321068))",,2.0,10.0,decreasing,exposition
95,Gaudron,"(cardeuse, (cardeuse, 1.14684874962))",,3.0,10.0,decreasing,exposition
96,Gaudron,"(cardeuse, (bonne, 0.7841182112))",,4.0,10.0,decreasing,exposition
97,Boit-sans-Soif,"(forgeron, (blanchisseuse, 1.39720309839))",,0.0,10.0,decreasing,exposition
98,Boit-sans-Soif,"(forgeron, (poseur, 1.13215073361))",0.194485470131,1.0,10.0,decreasing,exposition
99,Boit-sans-Soif,"(forgeron, (forgeron, 1.0))",1.0,2.0,10.0,decreasing,exposition
100,Auguste,"(tanneur, (marchand, 1.9678998685))",0.302145244307,0.0,6.0,decreasing,exposition
101,Auguste,"(tanneur, (zingueur, 1.8963176665))",0.174131168073,1.0,6.0,decreasing,exposition
102,Auguste,"(tanneur, (juré, 1.10367888323))",0.0141551697612,2.0,6.0,decreasing,exposition
103,Auguste,"(tanneur, (patron, 1.0))",0.117952695958,3.0,6.0,decreasing,exposition
104,Auguste,"(tanneur, (chapelier, 0.165956232854))",0.163784224972,4.0,6.0,decreasing,exposition
105,Auguste,"(chapelier, (marchand, 1.9678998685))",0.217754976259,0.0,6.0,decreasing,exposition
106,Auguste,"(chapelier, (zingueur, 1.8963176665))",0.15476016278,1.0,6.0,decreasing,exposition
107,Auguste,"(chapelier, (juré, 1.10367888323))",0.0524354138013,2.0,6.0,decreasing,exposition
108,Auguste,"(chapelier, (patron, 1.0))",0.126851520338,3.0,6.0,decreasing,exposition
109,Auguste,"(chapelier, (chapelier, 0.165956232854))",1.0,4.0,6.0,decreasing,exposition
