,Character,Label_Guess,Similarity,Rank,Mention_Count,Increment,Size
57,Favier,"(vendeur, (patron, 5.36982570806))",0.145969343715,2.0,86.0,constant,full
58,Favier,"(vendeur, (chef, 5.18901660281))",0.118284252469,3.0,86.0,constant,full
59,Favier,"(vendeur, (bonne, 3.14643874644))",0.150728623853,4.0,86.0,constant,full
60,Robineau,"(vendeur, (commis, 5.92507936508))",0.168599573876,0.0,85.0,constant,full
61,Robineau,"(vendeur, (chef, 5.15446428571))",0.118284252469,1.0,85.0,constant,full
62,Robineau,"(vendeur, (vendeur, 5.13656174334))",1.0,2.0,85.0,constant,full
63,Robineau,"(vendeur, (patron, 2.39673469388))",0.145969343715,3.0,85.0,constant,full
64,Robineau,"(vendeur, (bonne, 2.39445628998))",0.150728623853,4.0,85.0,constant,full
65,Henriette,"(maîtresse, (patron, 5.86776859504))",0.123436267011,0.0,71.0,constant,full
66,Henriette,"(maîtresse, (bonne, 4.71712328767))",0.0176458631787,1.0,71.0,constant,full
67,Henriette,"(maîtresse, (vendeur, 4.69181818182))",0.0529055799204,2.0,71.0,constant,full
68,Henriette,"(maîtresse, (domestique, 4.43727272727))",0.0735767471624,3.0,71.0,constant,full
69,Henriette,"(maîtresse, (directeur, 3.88992094862))",0.0656618154022,4.0,71.0,constant,full
70,Geneviève,"(vendeuse, (commis, 5.85657546337))",0.248654596883,0.0,71.0,constant,full
71,Geneviève,"(vendeuse, (bonne, 5.80359147026))",0.168578964481,1.0,71.0,constant,full
72,Geneviève,"(vendeuse, (drapier, 2.49090909091))",-0.00591423249792,2.0,71.0,constant,full
73,Geneviève,"(vendeuse, (patron, 2.18670886076))",0.0768989563458,3.0,71.0,constant,full
74,Geneviève,"(vendeuse, (vendeuse, 1.62321746881))",1.0,4.0,71.0,constant,full
75,Clara,"(vendeuse, (vendeuse, 5.77878985036))",1.0,0.0,71.0,constant,full
76,Clara,"(vendeuse, (patron, 5.24187410813))",0.0768989563458,1.0,71.0,constant,full
77,Clara,"(vendeuse, (commis, 4.53255715284))",0.248654596883,2.0,71.0,constant,full
78,Clara,"(vendeuse, (bonne, 4.41565849683))",0.168578964481,3.0,71.0,constant,full
79,Clara,"(vendeuse, (lingère, 2.81481254594))",0.204792011007,4.0,71.0,constant,full
80,Jean,"(ivoirier, (patron, 5.95921855922))",,0.0,69.0,constant,full
81,Jean,"(ivoirier, (commis, 4.98263343799))",,1.0,69.0,constant,full
82,Jean,"(ivoirier, (bonne, 3.98505988394))",,2.0,69.0,constant,full
83,Jean,"(ivoirier, (ébéniste, 3.94505494505))",,3.0,69.0,constant,full
84,Jean,"(ivoirier, (réparateur, 3.91208791209))",,4.0,69.0,constant,full
85,Jean,"(ébéniste, (patron, 5.95921855922))",0.101173583028,0.0,69.0,constant,full
86,Jean,"(ébéniste, (commis, 4.98263343799))",0.271386844307,1.0,69.0,constant,full
87,Jean,"(ébéniste, (bonne, 3.98505988394))",0.0348713342263,2.0,69.0,constant,full
88,Jean,"(ébéniste, (ébéniste, 3.94505494505))",1.0,3.0,69.0,constant,full
89,Jean,"(ébéniste, (réparateur, 3.91208791209))",0.201504730682,4.0,69.0,constant,full
90,Deloche,"(commis, (vendeur, 5.9283073821))",0.168599573876,0.0,67.0,constant,full
91,Deloche,"(commis, (commis, 3.96244709504))",1.0,1.0,67.0,constant,full
92,Deloche,"(commis, (inspecteur, 3.87115044248))",0.180264858967,2.0,67.0,constant,full
93,Deloche,"(commis, (patron, 3.85612332287))",0.271098559578,3.0,67.0,constant,full
94,Deloche,"(commis, (ouvrière, 3.53710006807))",0.045489667326,4.0,67.0,constant,full
95,Deloche,"(vendeur, (vendeur, 5.9283073821))",1.0,0.0,67.0,constant,full
96,Deloche,"(vendeur, (commis, 3.96244709504))",0.168599573876,1.0,67.0,constant,full
97,Deloche,"(vendeur, (inspecteur, 3.87115044248))",0.0467557815309,2.0,67.0,constant,full
98,Deloche,"(vendeur, (patron, 3.85612332287))",0.145969343715,3.0,67.0,constant,full
99,Deloche,"(vendeur, (ouvrière, 3.53710006807))",0.019162682284,4.0,67.0,constant,full
100,Vallagnosc,"(fonctionnaire, (bonne, 5.95586518821))",0.026176819772,0.0,60.0,constant,full
101,Vallagnosc,"(fonctionnaire, (domestique, 5.92938430114))",0.015909495161,1.0,60.0,constant,full
102,Vallagnosc,"(fonctionnaire, (calicot, 5.0))",0.0518604880004,2.0,60.0,constant,full
103,Vallagnosc,"(fonctionnaire, (maître, 4.11739373602))",0.133692711511,3.0,60.0,constant,full
104,Vallagnosc,"(fonctionnaire, (vendeur, 2.63898210291))",0.0446009025619,4.0,60.0,constant,full
105,Bourras,"(artisan, (marchand, 5.33802816901))",0.268959258155,0.0,60.0,constant,full
106,Bourras,"(artisan, (drapier, 3.12994634474))",0.235841112208,1.0,60.0,constant,full
107,Bourras,"(artisan, (architecte, 2.97826961771))",0.23200961773,2.0,60.0,constant,full
108,Bourras,"(artisan, (boulanger, 1.72434607646))",0.338200854951,3.0,60.0,constant,full
109,Bourras,"(artisan, (commis, 1.70311524318))",0.173488781959,4.0,60.0,constant,full
110,Bouthemont,"(chef, (chef, 5.89282145237))",1.0,0.0,58.0,constant,full
111,Bouthemont,"(chef, (bonne, 3.20420362238))",0.0780031257098,1.0,58.0,constant,full
112,Bouthemont,"(chef, (commis, 3.19767760969))",0.374014584208,2.0,58.0,constant,full
113,Bouthemont,"(chef, (vendeur, 3.19396199261))",0.118284252469,3.0,58.0,constant,full
114,Bouthemont,"(chef, (patron, 2.64544551998))",0.271560112679,4.0,58.0,constant,full
115,Bouthemont,"(vendeur, (chef, 5.89282145237))",0.118284252469,0.0,58.0,constant,full
116,Bouthemont,"(vendeur, (bonne, 3.20420362238))",0.150728623853,1.0,58.0,constant,full
117,Bouthemont,"(vendeur, (commis, 3.19767760969))",0.168599573876,2.0,58.0,constant,full
118,Bouthemont,"(vendeur, (vendeur, 3.19396199261))",1.0,3.0,58.0,constant,full
119,Bouthemont,"(vendeur, (patron, 2.64544551998))",0.145969343715,4.0,58.0,constant,full
120,Jouve,"(inspecteur, (inspecteur, 5.95946519525))",1.0,0.0,53.0,constant,full
121,Jouve,"(inspecteur, (directeur, 2.22720223325))",0.411780732762,1.0,53.0,constant,full
122,Jouve,"(inspecteur, (vendeur, 1.56659324727))",0.0467557815309,2.0,53.0,constant,full
123,Jouve,"(inspecteur, (commis, 1.56463429044))",0.180264858967,3.0,53.0,constant,full
124,Jouve,"(inspecteur, (capitaine, 1.52450372208))",0.174436793721,4.0,53.0,constant,full
125,Jouve,"(surveillant, (inspecteur, 5.95946519525))",0.257861514041,0.0,53.0,constant,full
126,Jouve,"(surveillant, (directeur, 2.22720223325))",0.149880527723,1.0,53.0,constant,full
127,Jouve,"(surveillant, (vendeur, 1.56659324727))",0.0601674020039,2.0,53.0,constant,full
128,Jouve,"(surveillant, (commis, 1.56463429044))",0.251785557083,3.0,53.0,constant,full
129,Jouve,"(surveillant, (capitaine, 1.52450372208))",0.169361773804,4.0,53.0,constant,full
130,Jouve,"(capitaine, (inspecteur, 5.95946519525))",0.174436793721,0.0,53.0,constant,full
131,Jouve,"(capitaine, (directeur, 2.22720223325))",0.125436386306,1.0,53.0,constant,full
132,Jouve,"(capitaine, (vendeur, 1.56659324727))",0.0321982304002,2.0,53.0,constant,full
133,Jouve,"(capitaine, (commis, 1.56463429044))",0.183119224308,3.0,53.0,constant,full
134,Jouve,"(capitaine, (capitaine, 1.52450372208))",1.0,4.0,53.0,constant,full
135,Colomban,"(commis, (commis, 5.95881554793))",1.0,0.0,53.0,constant,full
136,Colomban,"(commis, (patron, 4.07319212089))",0.271098559578,1.0,53.0,constant,full
137,Colomban,"(commis, (bonne, 4.0543500617))",0.0221724578692,2.0,53.0,constant,full
138,Colomban,"(commis, (drapier, 2.14263677499))",0.245176796027,3.0,53.0,constant,full
139,Colomban,"(commis, (courtier, 2.12749149246))",0.0744505830185,4.0,53.0,constant,full
140,Marguerite,"(vendeuse, (vendeuse, 5.94501133787))",1.0,0.0,50.0,constant,full
141,Marguerite,"(vendeuse, (patron, 4.29536679537))",0.0768989563458,1.0,50.0,constant,full
142,Marguerite,"(vendeuse, (bonne, 4.29256513926))",0.168578964481,2.0,50.0,constant,full
143,Marguerite,"(vendeuse, (lingère, 4.28703703704))",0.204792011007,3.0,50.0,constant,full
144,Marguerite,"(vendeuse, (manoeuvre, 4.22294372294))",0.0350139944443,4.0,50.0,constant,full
145,Mignot,"(vendeur, (vendeur, 5.85499462943))",1.0,0.0,44.0,constant,full
146,Mignot,"(vendeur, (commis, 5.24540073588))",0.168599573876,1.0,44.0,constant,full
147,Mignot,"(vendeur, (bonne, 5.19830827068))",0.150728623853,2.0,44.0,constant,full
148,Mignot,"(vendeur, (gantier, 4.94360902256))",0.105724182624,3.0,44.0,constant,full
149,Mignot,"(vendeur, (patron, 3.11965769687))",0.145969343715,4.0,44.0,constant,full
150,Mignot,"(gantier, (vendeur, 5.85499462943))",0.105724182624,0.0,44.0,constant,full
151,Mignot,"(gantier, (commis, 5.24540073588))",0.165150232831,1.0,44.0,constant,full
152,Mignot,"(gantier, (bonne, 5.19830827068))",0.0999938215693,2.0,44.0,constant,full
153,Mignot,"(gantier, (gantier, 4.94360902256))",1.0,3.0,44.0,constant,full
154,Mignot,"(gantier, (patron, 3.11965769687))",0.106629735725,4.0,44.0,constant,full
155,Mignot,"(commis, (vendeur, 5.85499462943))",0.168599573876,0.0,44.0,constant,full
156,Mignot,"(commis, (commis, 5.24540073588))",1.0,1.0,44.0,constant,full
157,Mignot,"(commis, (bonne, 5.19830827068))",0.0221724578692,2.0,44.0,constant,full
158,Mignot,"(commis, (gantier, 4.94360902256))",0.165150232831,3.0,44.0,constant,full
159,Mignot,"(commis, (patron, 3.11965769687))",0.271098559578,4.0,44.0,constant,full
160,MmeBaudu,"(vendeuse, (commis, 5.92201166181))",0.248654596883,0.0,39.0,constant,full
161,MmeBaudu,"(vendeuse, (drapier, 5.85435267857))",-0.00591423249792,1.0,39.0,constant,full
162,MmeBaudu,"(vendeuse, (bonne, 4.2677545156))",0.168578964481,2.0,39.0,constant,full
163,MmeBaudu,"(vendeuse, (médecin, 1.82921245421))",0.0123514880207,3.0,39.0,constant,full
164,MmeBaudu,"(vendeuse, (courtier, 1.80448717949))",0.0223315137059,4.0,39.0,constant,full
165,Baugé,"(commis, (bonne, 5.99419253965))",0.0221724578692,0.0,36.0,constant,full
166,Baugé,"(commis, (médecin, 5.97297297297))",0.0789309582761,1.0,36.0,constant,full
167,Baugé,"(commis, (maîtresse, 5.88108108108))",0.205807201099,2.0,36.0,constant,full
168,Baugé,"(commis, (manoeuvre, 5.82882882883))",0.128300065456,3.0,36.0,constant,full
169,Baugé,"(commis, (primeur, 5.48648648649))",0.160708681692,4.0,36.0,constant,full
170,Baugé,"(vendeur, (bonne, 5.99419253965))",0.150728623853,0.0,36.0,constant,full
171,Baugé,"(vendeur, (médecin, 5.97297297297))",0.050413329054,1.0,36.0,constant,full
172,Baugé,"(vendeur, (maîtresse, 5.88108108108))",0.0529055799204,2.0,36.0,constant,full
173,Baugé,"(vendeur, (manoeuvre, 5.82882882883))",0.0781104335174,3.0,36.0,constant,full
174,Baugé,"(vendeur, (primeur, 5.48648648649))",0.146978806391,4.0,36.0,constant,full
175,Liénard,"(vendeur, (vendeur, 5.95249221184))",1.0,0.0,28.0,constant,full
176,Liénard,"(vendeur, (commis, 5.93927015251))",0.168599573876,1.0,28.0,constant,full
177,Liénard,"(vendeur, (ouvrière, 3.94117647059))",0.019162682284,2.0,28.0,constant,full
178,Liénard,"(vendeur, (patron, 2.97578347578))",0.145969343715,3.0,28.0,constant,full
179,Liénard,"(vendeur, (chef, 2.96036585366))",0.118284252469,4.0,28.0,constant,full
180,Liénard,"(commis, (vendeur, 5.95249221184))",0.168599573876,0.0,28.0,constant,full
181,Liénard,"(commis, (commis, 5.93927015251))",1.0,1.0,28.0,constant,full
182,Liénard,"(commis, (ouvrière, 3.94117647059))",0.045489667326,2.0,28.0,constant,full
183,Liénard,"(commis, (patron, 2.97578347578))",0.271098559578,3.0,28.0,constant,full
184,Liénard,"(commis, (chef, 2.96036585366))",0.374014584208,4.0,28.0,constant,full
185,Hartmann,"(financier, (financier, 5.47083333333))",1.0,0.0,24.0,constant,full
186,Hartmann,"(financier, (directeur, 4.32962962963))",0.27280618549,1.0,24.0,constant,full
187,Hartmann,"(financier, (conseiller, 4.2962962963))",0.225207980666,2.0,24.0,constant,full
188,Hartmann,"(financier, (président, 4.29333333333))",0.15072657416,3.0,24.0,constant,full
189,Hartmann,"(financier, (domestique, 2.66133333333))",0.0703850491564,4.0,24.0,constant,full
190,Gaujean,"(marchand, (juré, 5.83928571429))",0.0852753375827,0.0,24.0,constant,full
191,Gaujean,"(marchand, (bonne, 4.31490929705))",0.0690660916641,1.0,24.0,constant,full
192,Gaujean,"(marchand, (commis, 4.31468001213))",0.266237739865,2.0,24.0,constant,full
193,Gaujean,"(marchand, (modèle, 2.64355742297))",0.0583611697706,3.0,24.0,constant,full
194,Gaujean,"(marchand, (avoué, 2.63095238095))",0.103465494924,4.0,24.0,constant,full
195,Albert,"(caissier, (caissier, 5.0))",1.0,0.0,23.0,constant,full
196,Albert,"(caissier, (vendeur, 4.16287878788))",0.303811418521,1.0,23.0,constant,full
197,Albert,"(caissier, (vendeuse, 3.23663101604))",0.310938570036,2.0,23.0,constant,full
198,Albert,"(caissier, (lingère, 2.46060606061))",0.247775580523,3.0,23.0,constant,full
199,Albert,"(caissier, (gantier, 2.11471861472))",0.046593105811,4.0,23.0,constant,full
200,Joseph,"(vendeur, (commis, 5.95973684211))",0.168599573876,0.0,17.0,constant,full
201,Joseph,"(vendeur, (caissier, 5.95488721805))",0.303811418521,1.0,17.0,constant,full
202,Joseph,"(vendeur, (inspecteur, 5.94661654135))",0.0467557815309,2.0,17.0,constant,full
203,Joseph,"(vendeur, (bonne, 3.48815789474))",0.150728623853,3.0,17.0,constant,full
204,Joseph,"(vendeur, (vendeuse, 3.45789473684))",0.417871919722,4.0,17.0,constant,full
205,Vinçard,"(marchand, (commis, 5.75157577418))",0.266237739865,0.0,16.0,constant,full
206,Vinçard,"(marchand, (drapier, 5.0))",0.427828466617,1.0,16.0,constant,full
207,Vinçard,"(marchand, (vendeuse, 3.42973571768))",0.0506190908635,2.0,16.0,constant,full
208,Vinçard,"(marchand, (bonne, 2.22421827367))",0.0690660916641,3.0,16.0,constant,full
209,Vinçard,"(marchand, (vendeur, 2.04765337576))",0.223425866752,4.0,16.0,constant,full
210,Vinçard,"(vendeur, (commis, 5.75157577418))",0.168599573876,0.0,16.0,constant,full
211,Vinçard,"(vendeur, (drapier, 5.0))",0.0753990393465,1.0,16.0,constant,full
212,Vinçard,"(vendeur, (vendeuse, 3.42973571768))",0.417871919722,2.0,16.0,constant,full
213,Vinçard,"(vendeur, (bonne, 2.22421827367))",0.150728623853,3.0,16.0,constant,full
214,Vinçard,"(vendeur, (vendeur, 2.04765337576))",1.0,4.0,16.0,constant,full
215,MMouret,"(patron, (domestique, 5.89423076923))",0.0268600869638,0.0,16.0,constant,full
216,MMouret,"(patron, (patron, 5.89114583333))",1.0,1.0,16.0,constant,full
217,MMouret,"(patron, (chef, 5.72172619048))",0.271560112679,2.0,16.0,constant,full
218,MMouret,"(patron, (garde, 5.0))",0.134855172806,3.0,16.0,constant,full
219,MMouret,"(chef, (domestique, 5.89423076923))",0.0907864798997,0.0,16.0,constant,full
220,MMouret,"(chef, (patron, 5.89114583333))",0.271560112679,1.0,16.0,constant,full
221,MMouret,"(chef, (chef, 5.72172619048))",1.0,2.0,16.0,constant,full
222,MMouret,"(chef, (garde, 5.0))",0.18429271592,3.0,16.0,constant,full
223,MmeFrédéric,"(vendeuse, (modèle, 5.69626168224))",0.0377675161406,0.0,13.0,constant,full
224,MmeFrédéric,"(vendeuse, (vendeuse, 3.48312564901))",1.0,1.0,13.0,constant,full
225,MmeFrédéric,"(vendeuse, (vendeur, 3.4168716183))",0.417871919722,2.0,13.0,constant,full
226,MmeFrédéric,"(vendeuse, (juré, 2.50489541611))",0.00365396099354,3.0,13.0,constant,full
227,MmeFrédéric,"(vendeuse, (général, 2.5))",0.0264665119203,4.0,13.0,constant,full
228,MHutin,"(vendeur, (vendeur, 5.24708333333))",1.0,0.0,8.0,constant,full
229,MHutin,"(vendeur, (directeur, 3.0))",0.0648785419958,1.0,8.0,constant,full
230,MHutin,"(commis, (vendeur, 5.24708333333))",0.168599573876,0.0,8.0,constant,full
231,MHutin,"(commis, (directeur, 3.0))",0.136715068341,1.0,8.0,constant,full
232,Vanpouille,"(commerçant, (lingère, 5.82657342657))",0.103082721033,0.0,6.0,constant,full
233,Vanpouille,"(commerçant, (gantier, 4.19939668175))",0.119305384665,1.0,6.0,constant,full
234,Vanpouille,"(commerçant, (bimbelotier, 3.33333333333))",,2.0,6.0,constant,full
235,Vanpouille,"(commerçant, (commis, 2.62033182504))",0.131595310114,3.0,6.0,constant,full
236,MRobineau,"(vendeur, (directeur, 5.8125))",0.0648785419958,0.0,6.0,constant,full
237,MRobineau,"(vendeur, (commis, 5.78947368421))",0.168599573876,1.0,6.0,constant,full
238,MRobineau,"(vendeur, (vendeur, 5.64049586777))",1.0,2.0,6.0,constant,full
239,MRobineau,"(vendeur, (chef, 5.0))",0.118284252469,3.0,6.0,constant,full
240,MRobineau,"(commis, (directeur, 5.8125))",0.136715068341,0.0,6.0,constant,full
241,MRobineau,"(commis, (commis, 5.78947368421))",1.0,1.0,6.0,constant,full
242,MRobineau,"(commis, (vendeur, 5.64049586777))",0.168599573876,2.0,6.0,constant,full
243,MRobineau,"(commis, (chef, 5.0))",0.374014584208,3.0,6.0,constant,full
244,Prunaire,"(vendeuse, (vendeuse, 5.93735676089))",1.0,0.0,5.0,constant,full
245,Prunaire,"(vendeuse, (sabotier, 5.0))",0.064808579861,1.0,5.0,constant,full
246,Campion,"(chef, (chef, 5.95734528629))",1.0,0.0,5.0,constant,full
247,Campion,"(chef, (employé, 2.15131578947))",0.280877706012,1.0,5.0,constant,full
248,Campion,"(chef, (commerçant, 1.25))",0.17614016103,2.0,5.0,constant,full
249,AlbertLhomme,"(caissier, (caissier, 5.61763869132))",1.0,0.0,5.0,constant,full
250,AlbertLhomme,"(caissier, (commis, 3.46523867809))",0.336403694265,1.0,5.0,constant,full
251,AlbertLhomme,"(caissier, (vendeur, 3.42742832691))",0.303811418521,2.0,5.0,constant,full
252,AlbertLhomme,"(caissier, (gendarme, 2.5))",0.135079128121,3.0,5.0,constant,full
